WEEK,LOCATION,SPECIES,MON_EGG_TOT,MON_LARV_TOT,MYZ_ASC,APH_NER,APH_ASC,APH_TOT,FOR_SUB,FOR_PAL,FOR_TOT,LAS_NEO,LAS_TOT,TET_IMM,CRE_CER,ANT_TOT,LB_TOT,PARA,LWING
9,AB,INCARNATA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AB,SYRIACA,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9,AB,SYRIACA,0,0,6,0,0,6,0,0,0,4,4,0,0,4,0,0,0
9,AB,SYRIACA,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
9,AB,SYRIACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AB,SYRIACA,0,0,1,0,0,1,0,0,0,8,8,0,0,8,0,0,0
9,AB,TUBEROSA,0,1,2,0,0,2,0,0,0,2,2,0,0,2,0,0,0
9,AB,TUBEROSA,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
9,AB,TUBEROSA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AB,TUBEROSA,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0
9,AB,TUBEROSA,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0
9,JY,INCARNATA,0,1,0,6800,0,6800,0,0,0,1,1,0,0,1,0,0,0
9,JY,INCARNATA,5,0,0,740,0,740,0,0,0,0,0,0,0,0,1,0,0
9,JY,INCARNATA,1,0,0,370,0,370,0,0,0,0,0,0,0,0,1,0,1
9,JY,INCARNATA,1,1,0,380,0,380,0,0,0,1,1,0,0,1,0,0,0
9,JY,INCARNATA,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
9,JY,SYRIACA,0,0,2550,21,0,2571,1,0,1,0,0,0,0,1,0,0,0
9,JY,SYRIACA,1,1,2750,72,0,2822,2,5,7,3,3,0,0,10,2,0,0
9,JY,SYRIACA,0,1,1350,21,0,1371,0,0,0,0,0,0,0,0,2,0,0
9,JY,SYRIACA,0,1,1740,0,0,1740,0,4,4,0,0,0,0,4,5,1,0
9,JY,SYRIACA,2,0,92,0,0,92,0,0,0,0,0,0,0,0,0,0,0
9,JY,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,JY,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,JY,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,JY,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,JY,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AW,INCARNATA,0,0,0,1470,0,1470,1,0,1,1,1,0,0,2,0,1,0
9,AW,INCARNATA,0,0,0,210,0,210,7,0,7,0,0,0,0,7,0,0,0
9,AW,INCARNATA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AW,INCARNATA,1,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
9,AW,INCARNATA,0,0,0,570,0,570,1,0,1,0,0,0,0,1,0,0,0
9,AW,SYRIACA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AW,SYRIACA,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0
9,AW,SYRIACA,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9,AW,SYRIACA,1,0,0,4,0,4,0,0,0,1,1,0,0,1,0,0,0
9,AW,SYRIACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AW,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AW,TUBEROSA,0,0,0,83,0,83,0,0,0,0,0,0,0,0,0,0,0
9,AW,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AW,TUBEROSA,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0
9,AW,TUBEROSA,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
9,EB,INCARNATA,5,1,0,4,0,4,0,1,1,0,0,0,0,1,0,1,0
9,EB,INCARNATA,8,2,0,4,0,4,0,2,2,7,7,0,0,9,0,0,0
9,EB,INCARNATA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EB,SYRIACA,2,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0
9,EB,SYRIACA,7,0,2,8,0,10,0,0,0,0,0,0,0,0,0,1,0
9,EB,SYRIACA,3,1,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
9,EB,SYRIACA,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0
9,EB,SYRIACA,2,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0
9,EB,TUBEROSA,0,1,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0
9,EB,TUBEROSA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EB,TUBEROSA,0,0,0,8,0,8,0,2,2,0,0,0,0,2,0,0,0
9,EB,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,EB,TUBEROSA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,HS,INCARNATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,HS,SYRIACA,3,0,61,0,0,61,0,0,0,0,0,0,0,0,1,0,0
9,HS,SYRIACA,0,0,3100,0,0,3100,0,0,0,0,0,0,0,0,1,0,0
9,HS,SYRIACA,0,4,3040,830,12,3882,0,0,0,0,0,0,0,0,0,0,0
9,HS,SYRIACA,2,0,12,0,65,77,0,0,0,3,3,0,0,3,0,0,0
9,HS,SYRIACA,0,0,25,0,0,25,0,0,0,0,0,0,2,2,0,0,0
9,HS,TUBEROSA,1,0,0,650,0,650,0,0,0,0,0,0,0,0,0,0,0
9,HS,TUBEROSA,0,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0
9,HS,TUBEROSA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,HS,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,HS,TUBEROSA,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0
9,AN,INCARNATA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,INCARNATA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,INCARNATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,INCARNATA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,INCARNATA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,SYRIACA,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9,AN,SYRIACA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,AN,SYRIACA,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9,AN,SYRIACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,SYRIACA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,AN,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SH,INCARNATA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,SH,INCARNATA,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
9,SH,INCARNATA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SH,INCARNATA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SH,INCARNATA,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9,SH,SYRIACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SH,SYRIACA,0,1,62,0,0,62,0,0,0,0,0,0,0,0,0,0,0
9,SH,SYRIACA,1,0,47,0,0,47,0,0,0,0,1,0,0,1,0,0,0
9,SH,SYRIACA,0,0,9,22,0,31,0,0,0,0,1,0,0,1,0,0,0
9,SH,SYRIACA,0,0,38,0,110,148,0,0,0,0,0,0,0,0,0,0,0
9,SH,TUBEROSA,2,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
9,SH,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SH,TUBEROSA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,SH,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SH,TUBEROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
